Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
101,141488,16.01.2013 01:30,SC COMPANIA REGIONALA DE APA BACAU SA,RO 27429315,Bacau,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"90,072,061.00",RON,Online,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
102,141487,16.01.2013 01:30,SC COMPANIA REGIONALA DE APA BACAU SA,RO 27429315,Bacau,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"94,375,375.00",RON,Online,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
103,141493,16.01.2013 01:30,PATRIARHIA ROMANA,RO4430779,Bucuresti,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"64,281,464.56",RON,Offline,DA,DA,45454100-5,Lucrari de restaurare (Rev.2)
104,141498,16.01.2013 01:30,MUNICIPIUL PETROSANI,4468943,Hunedoara,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,509,705.55",RON,Offline,DA,DA,33100000-1,Echipamente medicale (Rev.2)
105,141514,16.01.2013 11:02,PENITENCIARUL CU REGIM INCHIS BISTRITA,24957022,Bistrita-Nasaud,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"144,950.00",RON,Online,NU,NU,15800000-6,Diverse produse alimentare (Rev.2)
106,141499,16.01.2013 11:06,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"160,263.00",RON,Offline,NU,NU,90910000-9,Servicii de curatenie (Rev.2)
107,141500,16.01.2013 11:08,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"129,670.00",RON,Offline,NU,NU,18222000-1,Haine de serviciu (Rev.2)
108,141509,16.01.2013 11:30,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,121,700.00",RON,Offline,NU,NU,31200000-8,Aparate de distributie si control ale energiei electrice (Rev.2)
109,141510,16.01.2013 11:30,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,246,440.00",RON,Online,NU,NU,31173000-9,Transformator de masurare (Rev.2)
110,141497,17.01.2013 01:30,JUDETUL SALAJ,4494764,Salaj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"195,200.00",RON,Offline,DA,NU,71319000-7,Servicii de expertiza (Rev.2)
111,141512,17.01.2013 01:30,"ASOCIATIA DE DEZVOLTARE INTERCOMUNITARA ""SUD-EST"" PENTRU SITUATII DE URGENTA",26664363,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"32,193,000.00",RON,Offline,DA,DA,34144213-4,Vehicule de stingere a incendiilor (Rev.2)
112,141501,17.01.2013 01:30,SPITALUL JUDETEAN DE URGENTA BUZAU,4055750,Buzau,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"663,847.00",RON,Offline,DA,NU,90524400-0,"Servicii de colectare, de transport si de eliminare a deseurilor spitalicesti (Rev.2)"
113,141479,17.01.2013 01:30,"COMPANIA NATIONALA ""ADMINISTRATIA PORTURILOR MARITIME"" SA CONSTANTA",11062831,Constanta,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"25,552,160.00",RON,Online,DA,NU,09310000-5,Electricitate (Rev.2)
114,141507,17.01.2013 01:30,Administratia Unitatilor de Invatamant Preuniversitar si Unitatilor Sanitare Publice - Sector 1,26363506,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,124,088.00",RON,Online,DA,NU,79211100-7,Servicii de gestionare a registrelor contabile (Rev.2)
115,141505,17.01.2013 01:30,COMUNA CARPINIS,5286800,Timis,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,400,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
116,141522,17.01.2013 01:30,JUDETUL GALATI,3127476,Galati,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,240,500.00",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
117,141502,17.01.2013 01:30,CONSILIUL JUDETEAN MEHEDINTI,4337344,Mehedinti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"577,790.32",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
118,141513,17.01.2013 01:30,C.N.POSTA ROMANA S.A.,RO 427410,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,467,329.00",EUR,Offline,DA,NU,48820000-2,Servere (Rev.2)
119,141520,17.01.2013 09:55,Institutul National de Cercetare Dezvoltare in Domeniul Patologiei si Stiintelor Biomedicale Victor Babes,13828251,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"261,356.25",RON,Offline,NU,DA,33696500-0,Reactivi de laborator (Rev.2)
120,141519,17.01.2013 12:06,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"927,481.16",RON,Offline,NU,NU,90900000-6,Servicii de curatenie si igienizare (Rev.2)
121,141524,17.01.2013 12:07,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"71,800.00",RON,Offline,NU,NU,38112100-4,Sisteme de navigare si de pozitionare globala (GPS sau echivalente) (Rev.2)
122,141526,17.01.2013 12:08,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"114,085.16",RON,Offline,NU,NU,90620000-9,Servicii de deszapezire (Rev.2)
123,141518,17.01.2013 12:19,"Spitalul Clinic Judetean de Urgenta""Sfantul Apostol Andrei""",3126853,Galati,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"328,360.00",RON,Online,NU,NU,50421200-4,Servicii de reparare si de intretinere a echipamentului radiologic (Rev.2)
124,141521,17.01.2013 12:42,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"99,738.47",RON,Offline,NU,NU,31161700-9,Piese pentru generatoare de aburi (Rev.2)
125,141528,18.01.2013 01:30,JUDETUL VALCEA,2540929,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"826,098.00",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
126,141516,18.01.2013 01:30,SPITALUL CLINIC DE URGENTA SF. PANTELIMON,4203881,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,256,320.00",RON,Offline,DA,NU,50421000-2,Servicii de reparare si de intretinere a echipamentului medical (Rev.2)
127,141529,18.01.2013 01:30,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,000,000.00",RON,Offline,DA,NU,35124000-9,Detectoare de metal (Rev.2)
128,141515,18.01.2013 01:30,"Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""",9524980,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,840,350.00",RON,Offline,DA,NU,33690000-3,Diverse medicamente (Rev.2)
129,141508,18.01.2013 01:30,MUNICIPIUL RAMNICU VALCEA,2540813,Valcea,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"672,503.33",RON,Offline,DA,DA,79342200-5,Servicii de promovare (Rev.2)
130,141527,18.01.2013 01:30,Penitenciarul Bucuresti Rahova,RO 9941693,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"748,952.70",RON,Online,DA,NU,15113000-3,Carne de porc (Rev.2)
131,141489,18.01.2013 01:30,SC COMPANIA REGIONALA DE APA BACAU SA,RO 27429315,Bacau,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"46,719,340.00",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
132,141517,18.01.2013 01:30,Institutul National de Gerontologie si Geriatrie  ANA ASLAN,4283333,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"27,469,070.00",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
133,141534,18.01.2013 09:56,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"350,000.00",RON,Offline,NU,NU,45500000-2,Inchiriere de utilaje si de echipament de constructii si de lucrari publice cu operator (Rev.2)
134,141537,18.01.2013 10:26,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"329,657.00",RON,Offline,NU,NU,90620000-9,Servicii de deszapezire (Rev.2)
135,141536,18.01.2013 10:36,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,4547125,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"530,200.00",RON,Offline,NU,NU,09344000-2,Radioizotopi (Rev.2)
136,141540,18.01.2013 10:40,Spitalul Municipal de Urgenta Roman,2613940,Neamt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"561,744.00",RON,Online,NU,NU,33140000-3,Consumabile medicale (Rev.2)
137,141530,18.01.2013 10:43,S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A.,RO14506181,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"499,200.00",RON,Offline,NU,NU,44111511-6,Izolatori electrici (Rev.2)
138,141504,19.01.2013 01:30,JUDETUL VASLUI,3394171,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,735,812.43",RON,Offline,DA,DA,33100000-1,Echipamente medicale (Rev.2)
139,141548,19.01.2013 01:30,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"670,270,570.00",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
140,141506,19.01.2013 01:30,Orasul Sannicolau Mare,4548554,Timis,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,150,661.00",RON,Offline,DA,DA,33190000-8,Diverse aparate si produse medicale (Rev.2)
141,141535,19.01.2013 01:30,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,4547125,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"576,000.00",RON,Online,DA,NU,90520000-8,"Servicii privind deseurile radioactive, toxice, medicale si periculoase (Rev.2)"
142,141543,19.01.2013 01:30,ECOAQUA SA CALARASI,RO16730672,Calarasi,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"39,976,700.00",RON,Offline,DA,DA,45231300-8,Lucrari de constructii de conducte de apa si de canalizare a apelor reziduale la mare distanta (Rev.2)
143,141523,19.01.2013 01:30,MINISTERUL APARARII - UNITATEA MILITARA 02296 BUCURESTI,4221101,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,975,105.00",RON,Offline,DA,NU,35811300-5,Uniforme militare (Rev.2)
144,141538,19.01.2013 01:30,CONSILIUL JUDETEAN GORJ,4956057,Gorj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"17,959,500.00",RON,Offline,DA,NU,15511210-8,Lapte UHT (Rev.2)
145,141542,19.01.2013 01:30,Municipiul Timisoara,14756536,Timis,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"3,500,000.00",RON,Offline,DA,NU,77211300-5,Servicii de defrisare (Rev.2)
146,141539,19.01.2013 01:30,CAMERA DEPUTATILOR,4265795,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"804,421.11",RON,Offline,DA,NU,50313200-4,Servicii de intretinere a fotocopiatoarelor (Rev.2)
147,141549,19.01.2013 10:14,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"30,000.00",RON,Offline,NU,NU,15860000-4,"Cafea, ceai si produse conexe (Rev.2)"
148,141552,19.01.2013 10:22,Directia Sanitara Veterinara si pentru Siguranta Alimentelor Buzau,4299810,Buzau,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"109,862.00",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
149,141550,19.01.2013 11:19,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"148,955.02",RON,Offline,NU,NU,43328100-9,Echipament hidraulic (Rev.2)
150,141503,20.01.2013 01:30,ORASUL  NAVODARI,4618382,Constanta,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"42,129,410.04",RON,Offline,DA,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
151,141544,20.01.2013 01:30,S.C. GENERAL PUBLIC SERV S.A.,29094518,Ilfov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,105,548.00",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
152,141547,20.01.2013 01:30,Autoritatea Nationala pentru Administrare si Reglementare in Comunicatii,14751237,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,967,800.00",RON,Offline,DA,NU,38433300-2,Analizoare de spectru (Rev.2)
153,141551,20.01.2013 01:30,Municipiul Iasi,4541580,Iasi,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,114,231.00",RON,Offline,DA,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
154,141553,20.01.2013 01:30,Spitalul Clinic de Urgenta Bagdasar-Arseni,4943871,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,741,202.40",RON,Offline,DA,NU,24111500-0,Gaze medicale (Rev.2)
155,141546,20.01.2013 01:30,Municipiul Timisoara,14756536,Timis,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"31,500,000.00",RON,Offline,DA,NU,77310000-6,Amenajare si intretinere de spatii verzi (Rev.2)
156,141545,21.01.2013 09:31,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"730,000.00",RON,Online,NU,NU,24311520-8,Hidroxid de sodiu (Rev.2)
157,141532,21.01.2013 15:15,COMPANIA DE APA S.A. BUZAU,RO 22987337,Buzau,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"593,681.66",RON,Offline,NU,DA,79212100-4,Servicii de auditare financiara (Rev.2)
158,141554,22.01.2013 11:13,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"52,760.00",RON,Offline,NU,NU,32250000-0,Telefoane mobile (Rev.2)
159,141556,22.01.2013 11:25,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,4547125,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"40,960.00",RON,Online,NU,NU,50400000-9,Servicii de reparare si de intretinere a echipamentului medical si de precizie (Rev.2)
160,141557,22.01.2013 11:36,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"13,947,073.94",RON,Offline,NU,NU,42511100-2,Schimbatoare de caldura (Rev.2)
161,141565,22.01.2013 11:40,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"29,700.00",RON,Offline,NU,NU,64210000-1,Servicii de telefonie si de transmisie de date (Rev.2)
162,141575,22.01.2013 13:55,AQUATIM S.A. Timisoara,RO 3041480,Timis,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,000,000.00",RON,Offline,NU,NU,60100000-9,Servicii de transport rutier (Rev.2)
163,141579,22.01.2013 15:38,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,665,300.00",RON,Offline,NU,NU,42124340-9,Piese pentru compresoare de gaz (Rev.2)
164,141558,23.01.2013 01:30,Spitalul Clinic de Urgenta pentru Copii Louis Turcanu,4548538,Timis,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,000,000.00",RON,Offline,DA,NU,33115000-9,Aparate de tomografie (Rev.2)
165,141567,23.01.2013 01:30,Consiliul local al orasului Zlatna,4331031,Alba,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,370,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
166,141559,23.01.2013 01:30,SALUBRIS S.A. Iasi,RO 14816433,Iasi,Furnizare,NU,Negociere,Pretul cel mai scazut,"1,235,000.00",RON,Offline,DA,NU,34913000-0,Diverse piese de schimb (Rev.2)
167,141574,23.01.2013 01:30,Agentia Romana De Asigurare A Calitatii In Invatamantul Preuniversitar-A.R.A.C.I.P,18126924,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,515,997.00",RON,Offline,DA,DA,79823000-9,Servicii de tiparire si de livrare (Rev.2)
168,141560,23.01.2013 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,4288080,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,350,000.00",RON,Online,DA,NU,15112130-6,Carne de pui (Rev.2)
169,141564,23.01.2013 01:30,TRANS-BUS S.A. BUZAU,RO 10622337,Buzau,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,222,500.00",RON,Online,DA,NU,34121400-5,Autobuze cu podea joasa (Rev.2)
170,141555,23.01.2013 01:30,Institutul de Fonoaudiologie si Chirurgie Functionala - O.R.L. Prof. Dr. D. Hociota,4316210,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"18,610,078.00",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
171,141569,23.01.2013 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"5,305,989.00",RON,Online,DA,DA,79421200-3,"Servicii de elaborare de proiecte, altele decat pentru lucrarile de constructie (Rev.2)"
172,141573,23.01.2013 10:39,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"30,000.00",RON,Offline,NU,NU,50532300-6,Servicii de reparare si de intretinere a generatoarelor (Rev.2)
173,141570,23.01.2013 10:40,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,109,305.49",RON,Offline,NU,NU,50720000-8,Servicii de reparare si de intretinere a incalzirii centrale (Rev.2)
174,141578,23.01.2013 10:41,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Servicii,DA,Negociere,Pretul cel mai scazut,"272,320.00",RON,Offline,NU,NU,71323100-9,Servicii de proiectare a sistemelor de energie electrica (Rev.2)
175,141577,23.01.2013 10:53,MULTI-TRANS SA,RO555397,Covasna,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,102,500.00",RON,Offline,NU,NU,09134220-5,Motorina (EN 590) (Rev.2)
176,141580,24.01.2013 01:30,SALUBRIS S.A. Iasi,RO 14816433,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,693,000.00",RON,Offline,DA,NU,34913000-0,Diverse piese de schimb (Rev.2)
177,141572,24.01.2013 01:30,MUNICIPIUL ARAD,3519925,Arad,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"38,478,387.10",RON,Offline,DA,NU,45212224-2,Lucrari de constructii de stadioane (Rev.2)
178,141566,24.01.2013 01:30,ASOCIATIA MICROREGIUNEA VALEA NIRAJULUI,14906625,Mures,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,129,200.00",RON,Offline,DA,DA,90712400-5,Servicii de planificare a strategiei de gestionare sau de conservare a resurselor naturale (Rev.2)
179,141571,24.01.2013 01:30,JUDETUL ILFOV - CONSILIUL JUDETEAN,4192545,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"709,410.46",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
180,141576,24.01.2013 01:30,Universitatea din Bucuresti,4505502,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"669,354.84",RON,Offline,DA,NU,09132000-3,Benzina (Rev.2)
181,141584,24.01.2013 10:33,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"9,700.00",RON,Offline,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
182,141594,24.01.2013 10:49,Compania de Apa Somes S.A.,R 201217,Cluj,Servicii,DA,Negociere,Pretul cel mai scazut,"330,000.00",RON,Offline,NU,NU,45259000-7,Reparare si intretinere a echipamentelor (Rev.2)
183,141586,24.01.2013 10:59,SPITALUL JUDETEAN SATU MARE,3963722,Satu Mare,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"253,620.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
184,141600,24.01.2013 11:02,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"699,564.56",RON,Online,NU,NU,50223000-4,Servicii de reconditionare a locomotivelor (Rev.2)
185,141591,24.01.2013 11:06,Compania Nationala a Uraniului - S.A. Bucuresti,10254529,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"128,500.00",RON,Offline,NU,NU,50112000-3,Servicii de reparare si de intretinere a automobilelor (Rev.2)
186,141582,24.01.2013 11:17,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Offline,NU,NU,50532200-5,Servicii de reparare si de intretinere a transformatoarelor (Rev.2)
187,141590,24.01.2013 11:20,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"778,244.00",RON,Offline,NU,NU,50312300-8,Repararea si intretinerea echipamentului de retea de date (Rev.2)
188,141588,25.01.2013 01:30,U.M.0149F,4283635,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,674,000.00",RON,Offline,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
189,141585,25.01.2013 01:30,JUDETUL ARGES,4229512,Arges,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,346,574.98",RON,Offline,DA,NU,03222321-9,Mere (Rev.2)
190,141583,25.01.2013 01:30,COMPANIA DE TRANSPORT PUBLIC SA Arad,RO 1708600,Arad,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"4,380,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
191,141604,25.01.2013 01:30,Unitatea Militara 01151 Bucuresti,30923814,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"550,032.00",EUR,Online,DA,NU,60410000-5,Servicii de transport aerian pe baza de grafic (Rev.2)
192,141592,25.01.2013 01:30,Editura Hargita Népe,18306453,Harghita,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"948,400.00",RON,Offline,DA,NU,79800000-2,Servicii tipografice si servicii conexe (Rev.2)
193,141596,25.01.2013 01:30,ENEL DISTRIBUTIE BANAT SA Timisoara,RO 14490379,Timis,Servicii,DA,Negociere,Pretul cel mai scazut,"2,136,236.00",RON,Offline,DA,NU,50532400-7,Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)
194,141589,25.01.2013 01:30,CURTEA DE CONTURI A ROMANIEI,4265922,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"750,000.00",RON,Offline,DA,NU,90900000-6,Servicii de curatenie si igienizare (Rev.2)
195,141593,25.01.2013 01:30,Editura Hargita Népe,18306453,Harghita,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"750,000.00",RON,Offline,DA,NU,92312211-3,Servicii de agentii redactionale (Rev.2)
196,141609,25.01.2013 09:37,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"100,000.00",RON,Offline,NU,NU,24410000-1,Ingrasaminte azotate (Rev.2)
197,141598,25.01.2013 09:59,Apavital SA Iasi,1959768,Iasi,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,041,641.77",RON,Offline,NU,NU,34111100-9,Breakuri (Rev.2)
