Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
101,113910,12.01.2011 01:30,JUDETUL SATU MARE,3897378,Satu Mare,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"21,326,578.55",RON,Offline,DA,NU,45234230-7,Lucrari de constructii de telescaun (Rev.2)
102,113936,12.01.2011 01:30,DIRECTIA GENERALA DE ASISTENTA SOCIALA A MUNICIPIULUI BUCURESTI,15531230,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"1,306,700.00",RON,Offline,DA,NU,15811100-7,Paine (Rev.2)
103,113984,12.01.2011 09:24,"Universitatea ""Alexandru Ioan Cuza"" Iasi",4701126,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"196,849.00",RON,Offline,NU,DA,30213100-6,Computere portabile (Rev.2)
104,113939,12.01.2011 09:47,S.C RAJA S.A CONSTANTA,r1890420,Constanta,Furnizare,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,215,000.00",RON,Offline,NU,NU,30213000-5,Computere personale (Rev.2)
105,113959,12.01.2011 10:05,SC Termoelectrica S.A,13293638,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"575,444.00",RON,Offline,NU,NU,42163000-9,Generatoare de aburi (Rev.2)
106,113975,12.01.2011 10:32,ADMINISTRATIA SPITALELOR SI SERVICIILOR MEDICALE BUCURESTI,25502860,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"225,000.00",RON,Offline,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
107,113985,12.01.2011 11:07,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"63,360.00",RON,Offline,NU,NU,15511200-5,Lapte sterilizat (Rev.2)
108,113989,12.01.2011 11:12,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"333,950.00",RON,Online,NU,NU,33141115-9,Vata medicala (Rev.2)
109,113928,12.01.2011 11:22,ORASUL  CORABIA,4716810,Olt,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,989,795.00",RON,Offline,NU,NU,45232400-6,Lucrari de constructii de canalizare de ape reziduale (Rev.2)
110,113932,12.01.2011 11:27,UNIVERSITATEA POLITEHNICA DIN BUCURESTI,4183199,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"88,710.00",RON,Offline,NU,DA,30232000-4,Echipament periferic (Rev.2)
111,113958,12.01.2011 14:17,APA CANAL 2000 S.A.,RO 13009001,Arges,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"145,000.00",EUR,Online,NU,NU,45232430-5,Statii de tratare a apei (Rev.2)
112,114004,12.01.2011 14:18,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"461,652.00",RON,Offline,NU,NU,60182000-7,Inchiriere de vehicule industriale cu sofer (Rev.2)
113,113972,12.01.2011 15:00,ADMINISTRATIA SPITALELOR SI SERVICIILOR MEDICALE BUCURESTI,25502860,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"275,000.00",RON,Offline,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
114,113978,12.01.2011 15:13,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"783,964.00",RON,Offline,NU,NU,39830000-9,Produse de curatat (Rev.2)
115,113982,12.01.2011 15:22,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"250,070.00",RON,Offline,NU,NU,50531300-9,Servicii de reparare si de intretinere a compresoarelor (Rev.2)
116,113971,13.01.2011 01:30,Goscom Cetatea Rasnov S.A.,RO 9922624,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"155,000.00",EUR,Online,DA,NU,34144512-0,Vehicule de compactare a deseurilor menajere (Rev.2)
117,113961,13.01.2011 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"60,259,960.00",RON,Offline,DA,DA,45237000-7,Lucrari de constructii de scene (Rev.2)
118,113950,13.01.2011 01:30,COMPANIA DE TRANSPORT PUBLIC CLUJ-NAPOCA S.A.,RO 201195,Cluj,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,750,000.00",EUR,Offline,DA,NU,50117100-9,Servicii de conversie a autovehiculelor (Rev.2)
119,113970,13.01.2011 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"115,496,538.00",RON,Offline,DA,DA,45234100-7,Lucrari de constructii de cai ferate (Rev.2)
120,113952,13.01.2011 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"86,951,562.00",RON,Offline,DA,DA,45234100-7,Lucrari de constructii de cai ferate (Rev.2)
121,113951,13.01.2011 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"70,113,220.00",RON,Offline,DA,DA,45234100-7,Lucrari de constructii de cai ferate (Rev.2)
122,113977,13.01.2011 01:30,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"4,383,638.75",RON,Online,DA,NU,33631400-6,Antibiotice si medicamente chimioterapeutice de uz dermatologic (Rev.2)
123,113997,13.01.2011 09:18,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"82,455.00",RON,Offline,NU,NU,39162110-9,Rechizite scolare (Rev.2)
124,114009,13.01.2011 10:00,Comuna Cernat (Consiliul Local al Comunei Cernat),4404338,Covasna,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"50,420.00",RON,Offline,NU,DA,18410000-6,Imbracaminte speciala (Rev.2)
125,114022,13.01.2011 12:41,"MINISTERUL MUNCII , FAMILIEI, PROTECTIEI SOCIALE SI PERSOANELOR VARSTNICE",4266669,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"392,230.00",RON,Offline,NU,NU,09134200-9,Motorina (Rev.2)
126,114002,13.01.2011 12:58,SECRETARIATUL GENERAL AL GUVERNULUI,4283422,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"22,983.87",RON,Online,NU,NU,30233132-5,Unitati de hard disk (Rev.2)
127,113990,13.01.2011 13:17,SECRETARIATUL GENERAL AL GUVERNULUI,4283422,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"17,845.16",RON,Online,NU,NU,79212100-4,Servicii de auditare financiara (Rev.2)
128,114055,13.01.2011 13:53,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,4547125,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"59,750.00",RON,Offline,NU,NU,32354100-0,Filme pentru radiologii (Rev.2)
129,113933,13.01.2011 14:50,Spitalul General C.F. nr. 2 Bucuresti,4505316,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"398,736.00",RON,Offline,NU,NU,33696500-0,Reactivi de laborator (Rev.2)
130,114032,13.01.2011 15:12,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"612,000.00",RON,Offline,NU,NU,50112000-3,Servicii de reparare si de intretinere a automobilelor (Rev.2)
131,114048,13.01.2011 15:36,Spitalul Clinic de Urgenta pentru Copii Cluj-Napoca,4426352,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"202,000.00",RON,Offline,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
132,113996,13.01.2011 15:43,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"65,000.00",RON,Offline,NU,NU,50112000-3,Servicii de reparare si de intretinere a automobilelor (Rev.2)
133,114052,13.01.2011 15:56,"Societatea Comerciala Filiala de Distributie  a Energiei Electrice ""Electrica Distributie Transilvania Sud"" S.A.",RO14493260,Brasov,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"4,723,260.00",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
134,114083,13.01.2011 16:06,"Societatea Comerciala Filiala de Distributie  a Energiei Electrice ""Electrica Distributie Transilvania Sud"" S.A.",RO14493260,Brasov,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"1,108,950.00",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
135,114074,13.01.2011 16:32,Municipiul Timisoara,14756536,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"9,613.00",RON,Offline,NU,DA,33100000-1,Echipamente medicale (Rev.2)
136,114084,13.01.2011 16:41,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"54,000.00",RON,Online,NU,NU,79713000-5,Servicii de paza (Rev.2)
137,114038,14.01.2011 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,316,655.00",RON,Offline,DA,NU,73000000-2,Servicii de cercetare si de dezvoltare si servicii conexe de consultanta (Rev.2)
138,114051,14.01.2011 01:30,FILIALA PENTRU REPARATII SI SERVICII HIDROSERV RAMNICU VALCEA S.A.,RO 14949669,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"785,000.00",RON,Online,DA,NU,24110000-8,Gaze industriale (Rev.2)
139,113963,14.01.2011 01:30,"Compania Nationala de Cai Ferate ""CFR"" - SA",RO 11054529,Bucuresti,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"91,987,445.00",RON,Offline,DA,DA,45234100-7,Lucrari de constructii de cai ferate (Rev.2)
140,114059,14.01.2011 01:30,FILIALA PENTRU REPARATII SI SERVICII HIDROSERV RAMNICU VALCEA S.A.,RO 14949669,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,400,000.00",RON,Online,DA,NU,44334000-0,Profile (Rev.2)
141,114042,14.01.2011 01:30,CAMERA DEPUTATILOR,4265795,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"5,460,000.00",RON,Offline,DA,NU,60410000-5,Servicii de transport aerian pe baza de grafic (Rev.2)
142,114057,14.01.2011 01:30,PUBLITRANS 2000 S.A.,13008995,Arges,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"9,000,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
143,114005,14.01.2011 01:30,SPITAL CLINIC JUDETEAN DE URGENTA ORADEA,4208498,Bihor,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"832,000.00",RON,Offline,DA,NU,09111400-4,Combustibili pe baza de lemn (Rev.2)
144,113994,14.01.2011 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"32,704,276.00",RON,Offline,DA,NU,45233142-6,Lucrari de reparare a drumurilor (Rev.2)
145,114061,14.01.2011 01:30,FILIALA PENTRU REPARATII SI SERVICII HIDROSERV RAMNICU VALCEA S.A.,RO 14949669,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"650,000.00",RON,Online,DA,NU,42131000-6,Robinete si vane (Rev.2)
146,113986,14.01.2011 01:30,"Institutul de Boli Infectioase ""Prof. Dr. Matei Bals""",9524980,Bucuresti,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"10,774,844.57",RON,Offline,DA,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
147,114076,14.01.2011 01:30,COMUNA COMLOSU MARE,4483854,Timis,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"1,300,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
148,113981,14.01.2011 01:30,MULTI-TRANS SA,RO555397,Covasna,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"869,000.00",RON,Offline,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
149,114017,14.01.2011 01:30,E. ON MOLDOVA DISTRIBUTIE S.A.,RO 14493197,Iasi,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"1,700,000.00",RON,Offline,DA,NU,50532400-7,Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)
150,114020,14.01.2011 01:30,ENEL DISTRIBUTIE BANAT SA Timisoara,RO 14490379,Timis,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"2,080,992.00",RON,Offline,DA,NU,50532400-7,Servicii de reparare si de intretinere a echipamentului de distributie electrica (Rev.2)
151,113983,14.01.2011 07:46,CENTRUL DE CERCETARE DEZVOLTARE PENTRU CULTURA PLANTELOR PE NISIPURI DABULENI,RO 2281069,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"530,000.00",RON,Offline,NU,NU,09134210-2,"Motorina (0,2) (Rev.2)"
152,114023,14.01.2011 09:00,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"13,648,500.00",RON,Offline,NU,NU,45315300-1,Instalatii de distributie de energie electrica (Rev.2)
153,114053,14.01.2011 10:13,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"612,900.00",RON,Offline,NU,NU,44521210-3,Lacate (Rev.2)
154,114003,14.01.2011 10:24,COMUNA TARCEA (PRIMARIA COMUNEI TARCEA),5199045,Bihor,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,497,309.00",RON,Offline,NU,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
155,114026,14.01.2011 10:53,COMUNA BOIANU-MARE (PRIMARIA COMUNEI BOIANU-MARE),5355683,Bihor,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,072,577.00",RON,Offline,NU,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
156,114082,14.01.2011 11:16,"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",4701339,Iasi,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"66,000.00",RON,Online,NU,NU,98310000-9,Servicii de spalatorie si de curatatorie uscata (Rev.2)
157,114062,14.01.2011 11:25,SPITALUL JUDETEAN  DE URGENTA SLATINA,4394927,Olt,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"292,170.00",RON,Online,NU,NU,33141310-6,Seringi (Rev.2)
158,114031,14.01.2011 11:42,COMUNA TAMASEU,15297903,Bihor,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,672,884.00",RON,Offline,NU,DA,45233120-6,Lucrari de constructii de drumuri (Rev.2)
159,114040,14.01.2011 12:07,UNIVERSITATEA CRAIOVA,4553380,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"19,742.00",RON,Offline,NU,NU,24440000-0,Diverse tipuri de ingrasaminte (Rev.2)
160,114050,14.01.2011 12:15,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"1,402,000.00",RON,Offline,NU,NU,79530000-8,Servicii de traducere (Rev.2)
161,114092,14.01.2011 12:18,Institutul de Boli Cardiovasculare Prof. Dr. I. M. Georgescu,RO8615184,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"398,161.05",RON,Online,NU,NU,33622100-7,Medicamente utilizate in cardiologie (Rev.2)
162,114060,14.01.2011 12:18,Comuna Cernat (Consiliul Local al Comunei Cernat),4404338,Covasna,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"119,038.00",RON,Offline,NU,DA,34114300-2,Vehicule pentru serviciile de asistenta sociala (Rev.2)
163,114091,14.01.2011 12:21,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"20,000.00",RON,Offline,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
164,114085,14.01.2011 12:21,"Societatea Comerciala Filiala de Distributie  a Energiei Electrice ""Electrica Distributie Transilvania Sud"" S.A.",RO14493260,Brasov,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"655,950.00",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
165,114098,14.01.2011 12:24,"Universitatea de Medicina si Farmacie ""Carol Davila""",4192910,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"87,480.00",RON,Offline,NU,DA,79212100-4,Servicii de auditare financiara (Rev.2)
166,114095,14.01.2011 12:37,Apavital SA Iasi,1959768,Iasi,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"992,151.00",RON,Offline,NU,NU,79713000-5,Servicii de paza (Rev.2)
167,114109,14.01.2011 13:47,Compania de  Apa Oltenia SA,RO 11400673,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,100,000.00",RON,Online,NU,NU,09134200-9,Motorina (Rev.2)
168,114115,14.01.2011 13:53,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"54,455.55",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
169,114036,15.01.2011 01:30,Spitalul Clinic de Pneumoftiziologie Iasi,4541262,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"792,000.00",RON,Online,DA,NU,24111900-4,Oxigen (Rev.2)
170,114046,15.01.2011 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"3,375,000.00",RON,Offline,DA,NU,48000000-8,Pachete software si sisteme informatice (Rev.2)
171,114077,15.01.2011 01:30,S.C. SALUBRITATE CRAIOVA,RO27969145,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"777,595.00",RON,Offline,DA,NU,34320000-6,"Piese de schimb mecanice, altele decat motoare si piese de motoare (Rev.2)"
172,114056,15.01.2011 01:30,ADMINISTRATIA FLUVIALA A DUNARII DE JOS RA GALATI,1644670,Galati,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"7,401,500.00",EUR,Offline,DA,NU,71313450-4,Monitorizare de mediu pentru constructii (Rev.2)
173,114087,15.01.2011 01:30,SERVICIUL DE AMBULANTA JUDETEAN TELEORMAN,7491894,Teleorman,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,642,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
174,114041,15.01.2011 01:30,GDFSUEZ ENERGY ROMANIA S.A.,RO 13093222,Bucuresti,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"961,000.00",EUR,Offline,DA,NU,72212330-1,Servicii de dezvoltare de software de planificare si productivitate (Rev.2)
175,114094,15.01.2011 01:30,"SPITALUL MUNICIPAL DE URGENTA ""ELENA BELDIMAN""  BARLAD",4446481,Vaslui,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,779,080.45",RON,Online,DA,NU,33651400-2,Antivirale pentru uz sistemic (Rev.2)
176,114103,15.01.2011 01:30,Aquaserv S.A.,RO 16775941,Tulcea,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"535,591.00",RON,Offline,DA,DA,79212100-4,Servicii de auditare financiara (Rev.2)
177,114104,15.01.2011 01:30,SANATORIUL BALNEAR SI DE RECUPERARE TECHIRGHIOL,4300868,Constanta,Furnizare,NU,Licitatie restransa accelerata,Pretul cel mai scazut,"6,600,000.00",RON,Online,DA,NU,09135000-4,Pacura (Rev.2)
178,114001,15.01.2011 01:30,COMPANIA DE UTILITATI PUBLICE DUNAREA BRAILA,RO 7179966,Braila,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"73,705,023.00",RON,Offline,DA,DA,45232150-8,Lucrari pentru conducte de alimentare cu apa (Rev.2)
179,114097,15.01.2011 01:30,Orasul Rasnov - Consiliul Local Rasnov,4443353,Brasov,Servicii,NU,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"12,403,046.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
180,114093,17.01.2011 09:22,FILIALA PENTRU REPARATII SI SERVICII HIDROSERV RAMNICU VALCEA S.A.,RO 14949669,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"250,000.00",RON,Online,NU,NU,14810000-2,Produse abrazive (Rev.2)
181,114134,17.01.2011 10:53,SPITALUL CLINIC JUDETEAN DE URGENTA CLUJ,4288080,Cluj,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"13,538,895.00",RON,Online,NU,DA,45214600-6,Constructie de centre de cercetare (Rev.2)
182,114123,17.01.2011 11:01,INSTITUTUL ONCOLOGIC PROF DR ALEXANDRU TRESTIOREANU,4203709,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"214,800.00",RON,Offline,NU,NU,33696400-9,Reactivi izotopici (Rev.2)
183,114112,17.01.2011 11:08,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"5,803,400.00",RON,Offline,NU,NU,45315500-3,Instalatii de tensiune medie (Rev.2)
184,114154,17.01.2011 11:16,MUNICIPIUL SUCEAVA,4244792,Suceava,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"13,600.00",RON,Offline,NU,NU,71311100-2,Servicii de asistenta in domeniul lucrarilor publice (Rev.2)
185,114122,17.01.2011 11:39,"Spitalul Clinic de Urgenta pentru Copii ""Sf.Maria"" Iasi",4701339,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"28,716.00",RON,Online,NU,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
186,114132,17.01.2011 11:58,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"72,000.00",RON,Offline,NU,NU,50531000-6,Servicii de reparare si de intretinere a masinilor neelectrice (Rev.2)
187,114131,17.01.2011 12:15,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"77,600.00",RON,Offline,NU,NU,90919200-4,Servicii de curatare a birourilor (Rev.2)
188,114086,17.01.2011 13:18,Comuna Sagu,3519585,Arad,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"8,746,307.00",RON,Offline,NU,DA,45210000-2,Lucrari de constructii de cladiri (Rev.2)
189,114157,17.01.2011 13:54,CAMERA DE COMERT SI INDUSTRIE SUCEAVA,4030705,Suceava,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"25,000.00",RON,Offline,NU,DA,30213100-6,Computere portabile (Rev.2)
190,114169,17.01.2011 14:21,COMUNA BALC (PRIMARIA ),5431683,Bihor,Lucrari,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"10,502,188.00",RON,Offline,NU,NU,71322000-1,Servicii de proiectare tehnica pentru constructia de lucrari publice (Rev.2)
191,114175,17.01.2011 14:23,"Societatea Comerciala Filiala de Distributie  a Energiei Electrice ""Electrica Distributie Transilvania Sud"" S.A.",RO14493260,Brasov,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"1,943,520.00",RON,Offline,NU,NU,45310000-3,Lucrari de instalatii electrice (Rev.2)
192,114158,17.01.2011 14:40,MUNICIPIUL SUCEAVA,4244792,Suceava,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"288,098.00",RON,Offline,NU,DA,71247000-1,Supraveghere a lucrarilor de constructii (Rev.2)
193,114168,17.01.2011 14:55,AGENTIA NATIONALA PENTRU ROMI,16998986,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"33,000.00",RON,Offline,NU,DA,80530000-8,Servicii de formare profesionala (Rev.2)
194,114172,17.01.2011 14:58,Municipiul Slatina,4394811,Olt,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"3,792,021.00",RON,Offline,NU,DA,45210000-2,Lucrari de constructii de cladiri (Rev.2)
