Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
102,148844,15.01.2014 01:30,HUNT OIL COMPANY OF ROMANIA SRL,27102380,Bucuresti,Servicii,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"600,000.00",EUR,Offline,DA,NU,76200000-5,Servicii profesionale privind industria petroliera (Rev.2)
103,148845,15.01.2014 01:30,HUNT OIL COMPANY OF ROMANIA SRL,27102380,Bucuresti,Servicii,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,550,000.00",EUR,Offline,DA,NU,76200000-5,Servicii profesionale privind industria petroliera (Rev.2)
104,148853,15.01.2014 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"966,349.44",RON,Offline,DA,NU,71320000-7,Servicii de conceptie tehnica (Rev.2)
105,148843,15.01.2014 01:30,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR MEHEDINTI,4761136,Mehedinti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"383,785.00",RON,Offline,DA,NU,85200000-1,Servicii veterinare (Rev.2)
106,148846,15.01.2014 01:30,HUNT OIL COMPANY OF ROMANIA SRL,27102380,Bucuresti,Servicii,NU,Licitatie restransa,Oferta cea mai avantajoasa d.p.d.v. economic,"200,000.00",EUR,Offline,DA,NU,76200000-5,Servicii profesionale privind industria petroliera (Rev.2)
107,148849,15.01.2014 01:30,Municipiul Craiova,4417214,Dolj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,088,710.00",RON,Offline,DA,NU,71222100-1,Servicii de cartografiere a zonelor urbane (Rev.2)
108,148841,15.01.2014 01:30,DIRECTIA GENERALA LOGISTICA,4267060,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"658,975.00",RON,Offline,DA,NU,15982000-5,Bauturi nealcoolice (Rev.2)
109,148862,15.01.2014 10:10,SPITALUL JUDETEAN SALAJ,4291719,Salaj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"98,100.00",RON,Offline,NU,NU,33696300-8,Reactivi chimici (Rev.2)
110,148881,15.01.2014 11:59,SOCIETATEA NATIONALA DE INCHIDERI MINE VALEA JIULUI SA,RO30859649,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,017,600.00",RON,Offline,NU,NU,44334000-0,Profile (Rev.2)
111,148883,15.01.2014 12:44,HIDROELECTRICA SA,RO 13267213,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"652,871.00",RON,Offline,NU,NU,31600000-2,Echipament electric (Rev.2)
112,148854,15.01.2014 14:39,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"28,993.86",RON,Offline,NU,NU,50800000-3,Diverse servicii de intretinere si de reparare (Rev.2)
113,148864,15.01.2014 14:39,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"108,610.00",RON,Online,NU,NU,03117200-6,Seminte de plante cu utilizare specifica (Rev.2)
114,148886,15.01.2014 14:43,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,510.00",RON,Offline,NU,NU,44165100-5,Furtunuri (Rev.2)
115,148885,15.01.2014 14:48,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"59,850.00",RON,Offline,NU,NU,60130000-8,Servicii de transport rutier specializat de pasageri (Rev.2)
116,148858,15.01.2014 14:54,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"109,500.00",RON,Online,NU,NU,44512300-5,Ciocane (Rev.2)
117,148888,15.01.2014 15:33,S.C RAJA S.A CONSTANTA,r1890420,Constanta,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"19,923,762.69",RON,Offline,NU,DA,45000000-7,Lucrari de constructii (Rev.2)
118,148857,15.01.2014 15:37,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"30,350.00",RON,Online,NU,NU,35312000-4,Pistoale cu gaz (Rev.2)
119,148877,15.01.2014 16:00,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"32,037.00",RON,Offline,NU,NU,03111000-2,Seminte (Rev.2)
120,148880,15.01.2014 16:09,JUDETUL TULCEA,4321607,Tulcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"478,090.72",RON,Offline,NU,NU,03222321-9,Mere (Rev.2)
121,148882,15.01.2014 16:11,SOCIETATEA COMPLEXUL ENERGETIC HUNEDOARA S.A.,RO30855230,Hunedoara,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"628,100.00",RON,Online,NU,NU,42931140-4,Echipament rotativ pentru centrifuge (Rev.2)
122,148851,15.01.2014 16:46,SPITALUL CLINIC JUDETEAN MURES,24014380,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"373,920.00",RON,Offline,NU,NU,32354100-0,Filme pentru radiologii (Rev.2)
123,148856,15.01.2014 16:55,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"168,396.00",RON,Online,NU,NU,44482100-3,Furtunuri de incendiu (Rev.2)
124,148887,15.01.2014 17:34,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"624,947.89",RON,Offline,NU,NU,50221000-0,Servicii de reparare si de intretinere a locomotivelor (Rev.2)
125,148878,16.01.2014 01:30,COMUNA DUMBRAVITA,4663480,Timis,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,835,100.00",RON,Offline,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
126,148875,16.01.2014 01:30,ORASUL TOPOLOVENI,4229725,Arges,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"54,085,949.00",RON,Offline,DA,DA,09331200-0,Module solare fotovoltaice (Rev.2)
127,148872,16.01.2014 01:30,Institutul Oncologic Prof. Dr. I. Chiricuta Cluj-Napoca,4547125,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,026,749.18",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
128,148876,16.01.2014 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"871,464.00",RON,Offline,DA,NU,50421000-2,Servicii de reparare si de intretinere a echipamentului medical (Rev.2)
129,148873,16.01.2014 01:30,INSPECTORATUL GENERAL AL POLITIEI DE FRONTIERA,4193222,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,516,185.00",EUR,Offline,DA,DA,32352100-6,Piese pentru echipament radio si radar (Rev.2)
130,148889,16.01.2014 01:30,UNIVERSITATEA POLITEHNICA TIMISOARA,4269282,Timis,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,200,000.00",RON,Offline,DA,NU,79823000-9,Servicii de tiparire si de livrare (Rev.2)
131,148852,16.01.2014 01:30,DIRECTIA GENERALA LOGISTICA,4267060,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"2,429,950.00",RON,Offline,DA,NU,15111100-0,Carne de vita (Rev.2)
132,148894,16.01.2014 08:20,Societatea Comerciala  COMPLEXUL ENERGETIC OLTENIA SA,RO 30267310,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"347,150.00",RON,Offline,NU,NU,24327400-6,Produse pe baza de rasina (Rev.2)
133,148859,16.01.2014 09:27,SOCIETATEA NATIONALA DE INCHIDERI MINE VALEA JIULUI SA,RO30859649,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"803,640.00",RON,Offline,NU,NU,71356000-8,Servicii tehnice (Rev.2)
134,148892,16.01.2014 09:31,HIDROELECTRICA SA,RO 13267213,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"9,958.78",RON,Offline,NU,NU,71319000-7,Servicii de expertiza (Rev.2)
135,148890,16.01.2014 11:23,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"64,372.00",RON,Online,NU,NU,24410000-1,Ingrasaminte azotate (Rev.2)
136,148901,16.01.2014 14:03,Compania APA Brasov,R1096128,Brasov,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"961,300.00",RON,Online,NU,NU,31711130-3,Rezistente (Rev.2)
137,148908,16.01.2014 15:43,STATIUNEA DE CERCETARE-DEZVOLTARE AGRICOLA SIMNIC-CRAIOVA,3078896,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"267,000.00",RON,Offline,NU,NU,16120000-2,"Grape, grape cu cutite, cultivatoare, masini de plivit sau prasitoare (Rev.2)"
138,148900,16.01.2014 16:26,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"33,000.00",RON,Online,NU,NU,66515200-5,Servicii de asigurare a bunurilor (Rev.2)
139,148898,16.01.2014 16:27,MINISTERUL APARARII - UNITATEA MILITARA 02542 FOCSANI,4297711,Vrancea,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"13,377,333.11",RON,Online,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
140,148910,16.01.2014 16:36,S.C Filiala de Distributie a Energiei  Electrice - Electrica Distributie Muntenia Nord S.A.,RO14506181,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"493,500.00",RON,Offline,NU,NU,44423230-2,Scari portabile (Rev.2)
141,148906,16.01.2014 16:42,PENITENCIARUL CU REGIM DE MAXIMA SIGURANTA CRAIOVA,RO4553240,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"74,952.90",RON,Online,NU,NU,15131120-2,Salamuri (Rev.2)
142,148865,17.01.2014 01:30,DIRECTIA GENERALA LOGISTICA,4267060,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,127,180.00",RON,Offline,DA,NU,15131120-2,Salamuri (Rev.2)
143,148903,17.01.2014 01:30,Consiliul Local al Municipiului Caransebes,3227947,Caras-Severin,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"13,060,268.85",RON,Offline,DA,DA,33111000-1,Aparate de radiologie (Rev.2)
144,148896,17.01.2014 01:30,Universitatea din Bucuresti,4505502,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,985,848.73",RON,Offline,DA,DA,39180000-7,Mobilier de laborator (Rev.2)
145,148899,17.01.2014 01:30,ASOCIATIA ECOLOGISTA CINDRELUL,8673940,Sibiu,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,252,000.00",RON,Offline,DA,DA,79311200-9,Servicii de realizare de studii (Rev.2)
146,148869,17.01.2014 01:30,SPITALUL CLINIC OBSTETRICA GINECOLOGIE CUZA-VODA,4701320,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,497,891.00",RON,Online,DA,NU,33141114-2,Tifon medical (Rev.2)
147,148891,17.01.2014 01:30,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",4364594,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,584,000.00",RON,Offline,DA,NU,33141127-6,Hemostatice absorbabile (Rev.2)
148,148874,17.01.2014 01:30,Ministerul Agriculturii si Dezvoltarii Rurale,4221187,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,118,800.00",RON,Online,DA,DA,30213200-7,Tablet PC (Rev.2)
149,148902,17.01.2014 01:30,JUDETUL TULCEA,4321607,Tulcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"6,112,260.00",RON,Offline,DA,DA,34512600-5,Nave-container (Rev.2)
150,148904,17.01.2014 01:30,OMV PETROM S.A,RO 1590082,Bucuresti,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"8,398,400.00",EUR,Offline,DA,NU,76121000-7,Servicii de scufundare legate de puturile submarine (Rev.2)
151,148912,17.01.2014 01:30,UM 0929 Bucuresti,13624359,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"52,368,022.60",RON,Offline,DA,DA,48000000-8,Pachete software si sisteme informatice (Rev.2)
152,148884,17.01.2014 01:30,Muzeul National BRUKENTHAL,3098079,Sibiu,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"624,000.00",EUR,Offline,DA,NU,79713000-5,Servicii de paza (Rev.2)
153,148907,17.01.2014 01:30,PENITENCIARUL POARTA ALBA,4301251,Constanta,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,840,000.00",RON,Online,DA,NU,15811100-7,Paine (Rev.2)
154,148893,17.01.2014 01:30,SPITALUL JUDETEAN DE URGENTA PIATRA NEAMT,2613362,Neamt,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,040,000.00",RON,Offline,DA,NU,09310000-5,Electricitate (Rev.2)
155,148897,17.01.2014 09:24,MINISTERUL APARARII - U.M. 02517 CRAIOVA,4332487,Dolj,Lucrari,NU,Licitatie restransa,Pretul cel mai scazut,"3,057,004.00",RON,Offline,NU,NU,45223000-6,Lucrari de constructii de structuri (Rev.2)
156,148916,17.01.2014 10:34,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"68,690.00",RON,Online,NU,NU,15711000-5,Hrana pentru pesti (Rev.2)
157,148921,17.01.2014 13:57,SPITALUL CLINIC C.F. CLUJ,4288349,Cluj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"65,401.30",RON,Online,NU,NU,33630000-5,Medicamente utilizate in dermatologie si pentru sistemul musculo-scheletic (Rev.2)
158,148924,17.01.2014 13:58,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"36,396.00",EUR,Online,NU,NU,15711000-5,Hrana pentru pesti (Rev.2)
159,148911,18.01.2014 01:30,ELECTRICA FURNIZARE S.A.,RO 28909028,Bucuresti,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"928,500.00",EUR,Offline,DA,NU,66512210-7,Servicii de asigurare voluntara de sanatate (Rev.2)
160,148919,18.01.2014 01:30,MUNICIPIUL BUCURESTI,4267117,Bucuresti,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"2,194,350.00",RON,Offline,DA,NU,71310000-4,Servicii de consultanta in domeniul ingineriei si al constructiilor (Rev.2)
161,148917,18.01.2014 01:30,JUDETUL MARAMURES (CONSILIUL JUDETEAN MARAMURES),3627315,Maramures,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,530,059.22",RON,Offline,DA,DA,71520000-9,Servicii de supraveghere a lucrarilor (Rev.2)
162,148923,18.01.2014 01:30,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR IALOMITA,4231652,Ialomita,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"859,168.44",RON,Online,DA,NU,85200000-1,Servicii veterinare (Rev.2)
163,148909,18.01.2014 01:30,STATIUNEA DE CERCETARE-DEZVOLTARE AGRICOLA SIMNIC-CRAIOVA,3078896,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"712,000.00",RON,Offline,DA,NU,16700000-2,Tractoare (Rev.2)
164,148914,18.01.2014 01:30,SPITALUL MUNICIPAL PLOIESTI,2844227,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,128,480.00",RON,Online,DA,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
165,148915,20.01.2014 08:33,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"72,949.00",EUR,Offline,NU,NU,50312110-9,Intretinerea unitatilor centrale de procesare (Rev.2)
166,148918,20.01.2014 09:12,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"9,895.00",RON,Offline,NU,NU,33690000-3,Diverse medicamente (Rev.2)
167,148951,20.01.2014 16:06,EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIA LIMITED NASSAU (BAHAMAS) SUCURSALA BUCURESTI,24593762,Bucuresti,Servicii,DA,Negociere,Oferta cea mai avantajoasa d.p.d.v. economic,"300,000.00",USD,Offline,NU,NU,76520000-4,Servicii in larg (offshore) (Rev.2)
168,148931,20.01.2014 17:06,Penitenciarul Bucuresti Rahova,RO 9941693,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"558,095.00",RON,Online,NU,NU,03212100-1,Cartofi (Rev.2)
169,148895,21.01.2014 01:30,SPITALUL MUNICIPAL OLTENITA,4294138,Calarasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"7,209,648.80",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
170,148930,21.01.2014 01:30,Consiliul Judetean Alba,4562583,Alba,Lucrari,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"18,459,033.00",RON,Offline,DA,DA,45000000-7,Lucrari de constructii (Rev.2)
171,148948,21.01.2014 01:30,STATIUNEA DE CERCETARE-DEZVOLTARE AGRICOLA SIMNIC-CRAIOVA,3078896,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"540,000.00",RON,Offline,DA,NU,43323000-3,Echipament de irigare (Rev.2)
172,148933,21.01.2014 01:30,Spitalul Judetean de Urgenta Slobozia,4231768,Ialomita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"15,236,969.44",RON,Online,DA,NU,33690000-3,Diverse medicamente (Rev.2)
173,148943,21.01.2014 01:30,INSPECTORATUL GENERAL AL POLITIEI ROMANE,4453144,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"626,365.20",RON,Offline,DA,DA,34511100-3,Nave maritime de patrulare (Rev.2)
174,148922,21.01.2014 01:30,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"3,529,944.50",RON,Offline,DA,NU,31681100-4,Contacte electrice (Rev.2)
175,148928,21.01.2014 01:30,Spitalul Clinic de Urgenta Bucuresti,4505332,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,982,160.00",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
176,148938,21.01.2014 01:30,"Spital Clinic Municipal ""Filantropia"" Craiova",5002177,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,859,073.44",RON,Offline,DA,NU,33140000-3,Consumabile medicale (Rev.2)
177,148926,21.01.2014 01:30,R.A. ROMATSA - ADMINISTRATIA ROMANA A SERVICIILOR DE TRAFIC AERIAN,R 1589932,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"8,473,183.00",RON,Offline,DA,NU,66516400-4,Servicii de asigurare de raspundere civila generala (Rev.2)
178,148944,21.01.2014 01:30,UNIVERSITATEA TRANSILVANIA BRASOV,RO 4317754,Brasov,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"754,413.57",RON,Online,DA,NU,90511000-2,Servicii de colectare a deseurilor menajere (Rev.2)
179,148925,21.01.2014 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"877,500.00",RON,Offline,DA,NU,72212900-8,Diverse servicii de dezvoltare de software si sisteme informatice (Rev.2)
180,148949,21.01.2014 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,648,452.00",RON,Online,DA,DA,71335000-5,Studii tehnice (Rev.2)
181,148945,21.01.2014 01:30,COMPANIA AQUASERV S.A,10755074,Mures,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"29,605,029.19",RON,Offline,DA,DA,45232400-6,Lucrari de constructii de canalizare de ape reziduale (Rev.2)
182,148932,21.01.2014 01:30,INSTITUTUL DE URGENTA PENTRU BOLI CARDIOVASCULARE SI TRANSPLANT TARGU MURES,32051606,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,095,635.98",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
183,148940,21.01.2014 01:30,TRANSURBAN S.A.,18171186,Satu Mare,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"3,138,000.00",RON,Offline,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
184,148927,21.01.2014 01:30,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Negociere,Pretul cel mai scazut,"4,200,000.00",RON,Offline,DA,NU,38552000-9,Contoare electronice (Rev.2)
185,148941,21.01.2014 01:30,R.A. AEROPORTUL ORADEA,RO 73452,Bihor,Lucrari,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"101,232,054.00",RON,Offline,DA,DA,45235200-5,Lucrari de constructii de piste de decolare si de aterizare (Rev.2)
186,148952,21.01.2014 08:59,SOCIETATEA COMERCIALA CEZ DISTRIBUTIE S.A.,14491102,Dolj,Lucrari,DA,Negociere,Pretul cel mai scazut,"2,047,650.00",RON,Offline,NU,NU,45231400-9,Lucrari de constructii de linii electrice (Rev.2)
187,148950,21.01.2014 10:19,Apavital SA Iasi,1959768,Iasi,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,099,136.90",RON,Offline,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
188,148961,21.01.2014 16:29,Ministerul Finantelor Publice,4221306,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"236,500.00",RON,Online,NU,DA,30213100-6,Computere portabile (Rev.2)
189,148956,21.01.2014 17:43,MUNICIPIUL ARAD,3519925,Arad,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"282,258.06",RON,Offline,NU,NU,30125100-2,Cartuse de toner (Rev.2)
190,148963,21.01.2014 17:48,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"63,833.00",RON,Offline,NU,NU,24453000-4,Erbicide (Rev.2)
191,148954,22.01.2014 01:30,Orasul Comanesti,4353269,Bacau,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"859,200.00",RON,Offline,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
192,148962,22.01.2014 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"3,770,700.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
193,148942,22.01.2014 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"25,858,293.00",RON,Offline,DA,NU,33183200-8,Proteze ortopedice (Rev.2)
194,148955,22.01.2014 01:30,Spitalulul Clinic de Ortopedie Traumatologie si TBC Osteoarticular Foisor,5062357,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"13,295,365.00",RON,Online,DA,NU,33183100-7,Implanturi ortopedice (Rev.2)
195,148947,22.01.2014 01:30,Agentia pentru Finantarea Investitiilor Rurale,13533790,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,422,840.00",RON,Offline,DA,DA,18143000-3,Echipamente de protectie (Rev.2)
196,148937,22.01.2014 01:30,Consiliul Judetean Dâmbovita,4280205,Dambovita,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"802,200.00",RON,Offline,DA,DA,79311100-8,Servicii de elaborare de studii (Rev.2)
197,148964,22.01.2014 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"97,868.16",RON,Offline,DA,NU,90917000-8,Servicii de curatare a echipamentului de transport (Rev.2)
198,148946,22.01.2014 01:30,"Ministerul Mediului, Apelor si Padurilor",16335444,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"83,711,220.00",RON,Online,DA,DA,45246000-3,Lucrari de regularizare a cursurilor de apa si a viiturilor (Rev.2)
199,148953,22.01.2014 10:36,Municipiul Pascani,4541360,Iasi,Servicii,NU,Negociere,Pretul cel mai scazut,"453,181.00",RON,Offline,NU,NU,66113000-5,Servicii de acordare de credit (Rev.2)
