Nr.crt.,Numar Anunt,Data Publicare,Denumire Autoritate contractanta,CUI,Judet,Tip Contract,Utilitati,Tip Procedura,Criteriu Atribuire,Valoare Estimata,Moneda,Modalitate Desfasurare,Trimis la OJEU,Fonduri Comunitare,Cod CPV,Denumire Cod CPV
102,132670,08.01.2012 01:30,SPITALUL CLINIC JUDETEAN DE URGENTA BRASOV,4384117,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"10,281,754.46",RON,Online,DA,NU,33652000-5,Antineoplazice si imunomodulatoare (Rev.2)
103,132620,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"6,280,273.00",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
104,132663,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"8,136,678.25",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
105,132658,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"3,882,497.50",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
106,132654,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"8,493,187.50",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
107,132630,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"3,306,555.00",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
108,132662,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"11,159,561.25",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
109,132657,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"3,286,027.50",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
110,132655,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"4,084,481.50",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
111,132648,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"2,479,440.00",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
112,132622,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"4,231,657.00",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
113,132651,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"2,049,806.00",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
114,132659,08.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"3,985,785.00",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
115,132574,08.01.2012 01:30,ORASUL COMARNIC,2845761,Prahova,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"1,912,827.00",RON,Offline,DA,DA,48000000-8,Pachete software si sisteme informatice (Rev.2)
116,132636,08.01.2012 01:30,"COMPANIA NATIONALA ""IMPRIMERIA NATIONALA""  S.A.",2779625,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,050,049.00",EUR,Offline,DA,NU,30197640-4,Hartie autocopianta sau alte tipuri de hartie copianta (Rev.2)
117,132669,08.01.2012 01:30,Asociatia de Dezvoltare Intercomunitara pentru Managementul Situatiilor de Urgenta,26096450,Timis,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"4,017,494.00",RON,Offline,DA,DA,34114000-9,Vehicule cu utilizare speciala (Rev.2)
118,132532,08.01.2012 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"6,823,112.00",RON,Offline,DA,DA,22114310-8,Harti de cadastru (Rev.2)
119,132681,08.01.2012 01:30,Spitalul Clinic Judetean de Urgenta Craiova,5002142,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,033,100.00",RON,Online,DA,NU,33141000-0,Consumabile medicale nechimice de unica folosinta si consumabile hematologice (Rev.2)
120,132619,08.01.2012 01:30,ACET S.A. Suceava,RO713519,Suceava,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"52,787,393.00",RON,Offline,DA,DA,45232400-6,Lucrari de constructii de canalizare de ape reziduale (Rev.2)
121,132634,08.01.2012 01:30,SOCIETATEA NATIONALA A LIGNITULUI OLTENIA S.A. TG-JIU,RO16306589,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"17,570,000.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
122,132664,08.01.2012 01:30,Ministerul Apararii - Unitatea militara 02415 Bucuresti,4183318,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"829,700.00",RON,Online,DA,NU,32413100-2,Rutere de retea (Rev.2)
123,132666,08.01.2012 01:30,TRANSPORT CALATORI EXPRESS SA PLOIESTI,1355770,Prahova,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"10,320,600.00",RON,Online,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
124,132601,08.01.2012 01:30,"SPITALUL ORASENESC ""Sfantul Dimitrie"" Targu Neamt",2614341,Neamt,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,367,315.00",RON,Offline,DA,NU,90910000-9,Servicii de curatenie (Rev.2)
125,132683,08.01.2012 01:30,"COMPANIA NATIONALA ""ADMINISTRATIA PORTURILOR MARITIME"" SA CONSTANTA",11062831,Constanta,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,080,000.00",EUR,Offline,DA,NU,50246200-3,Servicii de intretinere a geamandurilor (Rev.2)
126,132631,08.01.2012 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"2,600,000.00",RON,Offline,DA,NU,72540000-2,Servicii de actualizare informatica (Rev.2)
127,132671,08.01.2012 01:30,Ministerul Apararii Nationale - Unitatea Militara 01020,4349187,Cluj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,161,864.00",RON,Offline,DA,NU,66511000-5,Servicii de asigurare de viata (Rev.2)
128,132667,09.01.2012 13:46,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"543,126.00",RON,Offline,NU,NU,60180000-3,Inchiriere de vehicule de transport de marfuri cu sofer (Rev.2)
129,132675,09.01.2012 13:59,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"798,239.31",RON,Offline,NU,NU,34320000-6,"Piese de schimb mecanice, altele decat motoare si piese de motoare (Rev.2)"
130,132676,09.01.2012 14:10,COMPANIA NATIONALA A HUILEI SA,R2135187,Hunedoara,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"25,620.00",RON,Offline,NU,NU,60182000-7,Inchiriere de vehicule industriale cu sofer (Rev.2)
131,132677,09.01.2012 14:11,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"924,866.00",RON,Offline,NU,NU,50114000-7,Servicii de reparare si de intretinere a camioanelor (Rev.2)
132,132678,09.01.2012 14:15,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,150,152.81",RON,Offline,NU,NU,50225000-8,Servicii de intretinere a liniilor de cai ferate (Rev.2)
133,132680,09.01.2012 14:20,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"162,000.00",RON,Offline,NU,NU,14210000-6,"Pietris, nisip, piatra concasata si agregate (Rev.2)"
134,132690,09.01.2012 15:33,REGIA AUTONOMA PENTRU ACTIVITATI NUCLEARE,RO10882752,Mehedinti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,099,798.51",RON,Offline,NU,NU,90513600-2,Servicii de inlaturare a namolului (Rev.2)
135,132691,10.01.2012 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,887,343.00",RON,Offline,DA,NU,43612000-6,Piese pentru utilaje de sonde de extractie (Rev.2)
136,132668,10.01.2012 01:30,Spitalul Clinic Judetean de Urgenta Targu.Mures,4323209,Mures,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"15,393,778.12",RON,Offline,DA,NU,33652100-6,Antineoplazice (Rev.2)
137,132692,10.01.2012 01:30,ENEL ENERGIE MUNTENIA S.A.,RO 24387371,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"3,876,000.00",RON,Offline,DA,NU,79990000-0,Diverse servicii comerciale (Rev.2)
138,132685,10.01.2012 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"3,464,910.00",RON,Offline,DA,NU,50500000-0,"Servicii de reparare si de intretinere a pompelor, a vanelor, a robinetelor, a containerelor de metal si a masinilor (Rev.2)"
139,132595,11.01.2012 01:30,UNIVERSITATEA TRANSILVANIA BRASOV,RO 4317754,Brasov,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"786,394.00",RON,Online,DA,DA,31712000-0,Masini si aparate microelectronice si microsisteme (Rev.2)
140,132679,11.01.2012 01:30,MUNICIPIUL BAILESTI,5002240,Dolj,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"6,748,000.00",RON,Offline,DA,DA,66113000-5,Servicii de acordare de credit (Rev.2)
141,132693,13.01.2012 01:30,Consiliul Judetean Dâmbovita,4280205,Dambovita,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"33,188,886.43",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
142,132695,13.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"2,422,100.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
143,132694,13.01.2012 10:20,TRANSPORT CALATORI EXPRESS SA PLOIESTI,1355770,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"422,072.00",RON,Online,NU,NU,34350000-5,Pneuri pentru sarcina mica si mare (Rev.2)
144,132697,16.01.2012 11:52,COMPLEXUL ENERGETIC CRAIOVA,R16299139,Dolj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"732,164.72",RON,Offline,NU,NU,43414100-9,Mori de macinat carbune (Rev.2)
145,132705,18.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,NU,Negociere,Pretul cel mai scazut,"11,508,800.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
146,132700,18.01.2012 01:30,CONSILIUL JUDETEAN BRAILA,4205491,Braila,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,228,596.36",RON,Offline,DA,NU,33100000-1,Echipamente medicale (Rev.2)
147,132708,18.01.2012 01:30,MUNICIPIUL RAMNICU VALCEA,2540813,Valcea,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"867,000.00",RON,Offline,DA,NU,34928310-4,Garduri de siguranta (Rev.2)
148,132711,18.01.2012 17:08,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,190,925.00",RON,Offline,NU,NU,31173000-9,Transformator de masurare (Rev.2)
149,132707,19.01.2012 01:30,SALUBRIS S.A. Iasi,RO 14816433,Iasi,Furnizare,NU,Negociere,Pretul cel mai scazut,"4,300,000.00",RON,Offline,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
150,132706,19.01.2012 01:30,Municipiul Blaj,RO 4563007,Alba,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"800,000.00",RON,Offline,DA,NU,44113120-2,Dale de pavare (Rev.2)
151,132710,19.01.2012 01:30,UNIVERSITATEA CRAIOVA,4553380,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"891,129.00",RON,Offline,DA,NU,09134200-9,Motorina (Rev.2)
152,132703,19.01.2012 01:30,BRAICAR SA,RO 10597853,Braila,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"4,140,000.00",RON,Online,DA,NU,09134200-9,Motorina (Rev.2)
153,132712,19.01.2012 10:16,AGENTIA ROMANA PENTRU DEZVOLTAREA DURABILA A ZONELOR INDUSTRIALE,10465704,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"1,245,738.00",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
154,132724,19.01.2012 15:12,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"1,141,434.00",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
155,132714,20.01.2012 01:30,Institutul de Boli Cardiovasculare Prof. Dr. I. M. Georgescu,RO8615184,Iasi,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,611,700.00",RON,Online,DA,NU,33182210-4,Stimulator cardiac (Rev.2)
156,132702,20.01.2012 01:30,MINISTERUL APARARII NATIONALE- U.M. 02587 (INSTITUTUL NATIONAL DE MEDICINA AERONAUTICA SI SPATIALA),4267028,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"3,779,452.20",RON,Offline,DA,NU,33696200-7,Reactivi pentru analize de sange (Rev.2)
157,132713,20.01.2012 01:30,Societatea Nationala NUCLEARELECTRICA S.A.,10874881,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"450,597.00",EUR,Offline,DA,NU,39224320-7,Bureti (Rev.2)
158,132719,20.01.2012 01:30,Societatea Nationala de Gaze Naturale Romgaz S.A.,RO 14056826,Sibiu,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"7,700,000.00",RON,Offline,DA,NU,42123100-8,Compresoare de gaz (Rev.2)
159,132716,20.01.2012 01:30,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"3,800,000.00",RON,Offline,DA,NU,50531300-9,Servicii de reparare si de intretinere a compresoarelor (Rev.2)
160,132718,20.01.2012 01:30,Municipiul Craiova,4417214,Dolj,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"80,000,000.00",RON,Offline,DA,NU,45233142-6,Lucrari de reparare a drumurilor (Rev.2)
161,132725,20.01.2012 01:30,ORASUL BALS,4286437,Olt,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"5,000,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
162,132726,20.01.2012 09:33,DIRECTIA SANITARA VETERINARA SI PENTRU SIGURANTA ALIMENTELOR OLT,4286410,Olt,Servicii,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"405,000.00",RON,Offline,NU,NU,85200000-1,Servicii veterinare (Rev.2)
163,132730,20.01.2012 09:37,REGIA NATIONALA A PADURILOR - ROMSILVA RA,RO1590120,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"37,000.00",RON,Online,NU,NU,66516100-1,Servicii de asigurare de raspundere civila auto (Rev.2)
164,132720,20.01.2012 09:58,ENEL DISTRIBUTIE MUNTENIA S.A.,RO 14507322,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"1,358,275.00",RON,Offline,NU,NU,50411300-2,Servicii de reparare si de intretinere a contoarelor de energie electrica (Rev.2)
165,132722,20.01.2012 11:05,"COMPANIA NATIONALA DE TRANSPORT AL ENERGIEI ELECTRICE ""TRANSELECTRICA"" S.A.",RO 13328043,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"170,000.00",RON,Offline,NU,NU,50112000-3,Servicii de reparare si de intretinere a automobilelor (Rev.2)
166,132728,21.01.2012 01:30,UNIVERSITATEA PETROL GAZE PLOIESTI,2844790,Prahova,Servicii,NU,Negociere accelerata,Pretul cel mai scazut,"3,300,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
167,132729,21.01.2012 01:30,Ministerul Transporturilor,13633330,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"1,500,000.00",RON,Offline,DA,NU,60420000-8,Servicii de transport aerian ocazional (Rev.2)
168,132736,23.01.2012 09:28,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",4364594,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"415,176.00",RON,Offline,NU,NU,15821200-1,Biscuiti dulci (Rev.2)
169,132717,23.01.2012 10:18,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"324,287.80",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
170,132749,24.01.2012 01:30,CONSILIUL JUDETEAN OLT,4394706,Olt,Furnizare,NU,Licitatie deschisa,Oferta cea mai avantajoasa d.p.d.v. economic,"13,910,748.00",RON,Offline,DA,DA,48000000-8,Pachete software si sisteme informatice (Rev.2)
171,132734,24.01.2012 01:30,INSTITUTUL NATIONAL DE ENDOCRINOLOGIE C.I. PARHON,4505367,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"11,521,233.29",RON,Offline,DA,NU,33696500-0,Reactivi de laborator (Rev.2)
172,132738,24.01.2012 01:30,Societatea Nationala de Transport Gaze Naturale TRANSGAZ SA Medias,RO13068733,Sibiu,Lucrari,DA,Licitatie deschisa,Pretul cel mai scazut,"23,103,906.00",RON,Offline,DA,NU,45231100-6,Lucrari generale de constructii de conducte (Rev.2)
173,132737,24.01.2012 01:30,S.C.ONCOLAB S.R.L.,22599572,Dolj,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"5,929,026.00",RON,Online,DA,NU,33652100-6,Antineoplazice (Rev.2)
174,132731,24.01.2012 01:30,Ministerul Apararii - Unitatea militara 02415 Bucuresti,4183318,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,552,419.36",RON,Online,DA,NU,32423000-4,Noduri de retea (Rev.2)
175,132709,24.01.2012 09:08,Regia Autonoma de Transport Public Iasi,RO1976041,Iasi,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"780,000.00",RON,Online,NU,NU,09133000-0,Gaz petrolier lichefiat (GPL) (Rev.2)
176,132735,24.01.2012 11:18,AGENTIA ROMANA PENTRU DEZVOLTAREA DURABILA A ZONELOR INDUSTRIALE,10465704,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"1,369,752.00",RON,Offline,NU,NU,45000000-7,Lucrari de constructii (Rev.2)
177,132744,24.01.2012 13:59,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"1,098,546.80",RON,Offline,NU,NU,18130000-9,Imbracaminte speciala de lucru (Rev.2)
178,132761,24.01.2012 15:43,Electrocentrale Bucuresti S.A.,RO 15189596,Bucuresti,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"615,000.00",RON,Offline,NU,NU,79713000-5,Servicii de paza (Rev.2)
179,132732,25.01.2012 01:30,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Servicii,DA,Licitatie deschisa,Pretul cel mai scazut,"14,281,231.00",RON,Offline,DA,NU,50530000-9,Servicii de reparare si de intretinere a masinilor (Rev.2)
180,132740,25.01.2012 01:30,Orasul Lipova,3519224,Arad,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"2,700,000.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
181,132746,25.01.2012 01:30,INSPECTORATUL GENERAL AL POLITIEI ROMANE,4453144,Bucuresti,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"135,600,000.00",RON,Offline,DA,NU,09134220-5,Motorina (EN 590) (Rev.2)
182,132756,25.01.2012 15:46,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"1,735,931.75",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
183,132759,25.01.2012 15:51,Municipiul Blaj,RO 4563007,Alba,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"1,680,000.00",RON,Offline,NU,NU,45233140-2,Lucrari de drumuri (Rev.2)
184,132758,25.01.2012 15:54,Municipiul Blaj,RO 4563007,Alba,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"770,000.00",RON,Offline,NU,NU,45233140-2,Lucrari de drumuri (Rev.2)
185,132753,25.01.2012 16:05,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"867,500.00",RON,Offline,NU,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
186,132750,25.01.2012 16:19,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"78,516.00",RON,Offline,NU,NU,18130000-9,Imbracaminte speciala de lucru (Rev.2)
187,132747,25.01.2012 16:33,Complexul Energetic Turceni S.A.,R 16302447,Gorj,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"568,390.00",RON,Offline,NU,NU,31430000-9,Acumulatori electrici (Rev.2)
188,132727,25.01.2012 16:46,TRANSPORT CALATORI EXPRESS SA PLOIESTI,1355770,Prahova,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"120,188.87",RON,Online,NU,NU,34300000-0,Piese si accesorii pentru vehicule si pentru motoare de vehicule (Rev.2)
189,132764,26.01.2012 01:30,"SNTFC ""CFR CALATORI"" S.A.",RO 11054545,Bucuresti,Servicii,DA,Negociere,Pretul cel mai scazut,"2,727,892.75",RON,Offline,DA,NU,50222000-7,Servicii de reparare si de intretinere a materialului rulant (Rev.2)
190,132763,26.01.2012 01:30,COMPANIA NATIONALA DE AUTOSTRAZI SI DRUMURI NATIONALE DIN ROMANIA SA,16054368,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"348,393,466.70",RON,Offline,DA,NU,45233110-3,Lucrari de constructii de autostrazi (Rev.2)
191,132733,26.01.2012 01:30,Regia Autonoma de Transport Public Iasi,RO1976041,Iasi,Furnizare,DA,Licitatie deschisa,Pretul cel mai scazut,"20,800,000.00",RON,Online,DA,NU,09310000-5,Electricitate (Rev.2)
192,132762,26.01.2012 01:30,"Spitalul Universitar de Urgenta Militar Central ""Dr. Carol Davila""",4364594,Bucuresti,Servicii,NU,Licitatie deschisa,Pretul cel mai scazut,"907,992.00",RON,Offline,DA,NU,50421200-4,Servicii de reparare si de intretinere a echipamentului radiologic (Rev.2)
193,132754,26.01.2012 01:30,Ministerul Dezvoltarii Regionale si Administratiei Publice,26369185,Bucuresti,Lucrari,NU,Licitatie deschisa,Pretul cel mai scazut,"254,988,709.68",RON,Offline,DA,NU,45230000-8,"Lucrari de constructii de conducte, de linii de comunicatii si electrice, de autostrazi, de sosele, de aerodromuri si de cai ferate; lucrari de nivelare (Rev.2)"
194,132765,26.01.2012 01:30,INSPECTORATUL DE POLITIE JUDETEAN HARGHITA,4245704,Harghita,Furnizare,NU,Licitatie deschisa,Pretul cel mai scazut,"1,068,548.39",RON,Online,DA,NU,09132100-4,Benzina fara plumb (Rev.2)
195,132741,26.01.2012 01:30,Municipiul Hunedoara,2127028,Hunedoara,Servicii,NU,Negociere,Pretul cel mai scazut,"1,113,200.00",RON,Offline,DA,NU,66113000-5,Servicii de acordare de credit (Rev.2)
